household_id,id,country,region,area,community,dataset,d_seagrass,d_coral,d_mangrove,seagrass_10km,coral_10km,mangrove_10km,seagrass_coral_10km,regional_hdi,country_hdi,poverty,families_n,men_n,women_n,adults,children_n,people_total,first_adult,subsequent_adults,children,OECD-modified scale,not_working,retired,dependents_n,aquaculture,builder,carpenter,civil_servant,driver,farmer,middleman,fishing,tourism,landlord,manufacturing,mining,misc,religious,trade,admin,teaching,ocupational_multiplicity,multiplicity,non_fishing_livilihoods,own_fishing_vessel,fishing_vessel_n,fishing_vessel_type,own_motorboat,own_traditional_boat,own_fishing_gear,fishing_gear_n,fishing_gear_capital,fishing_gear_type,no_gear,static,traps,motile,basic,fishing_capital,direct_benefit,income_benefit,food_benefit,benefits,0_benefit,currency,PPP,year,inflation,annual_household_income,household_income_inflation,USD_income,2024_income_USD,international_dollars,dollar_day,adj_income,adj_income_24,adj_dollar_day_24,poverty_line,collect_fish,collect_octopus,collect_shark,collect_sea_cucumber,collect_inverts,collect_marine_resources,seaweed_farmer,fish_seagrass,seagrass_only,fish_other_n,fish_coral,coral_only,fish_mangrove,fish_other,fish_seagrass_coral,fish_seagrass_mangrove,habitats_n,prefered_habitat,why_habitat,fish_week,diet_diversity_adj,diet_diversity_weekly,cereals,roots and tubers,milk,fruit,vegetables,nuts_seeds,fish,meat,eggs
HS_TZ_zanzibar_30,30,Tanzania,Zanzibar,Unguja South,Unguga Ukuu,Zanzibar,1.41,5.71,1.05,1,1,1,2,0.612,0.529,55.4,1,2,2,4,1,5,1,1.5,0.3,2.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,700000,896000,307.83,394.0224,225.5449831,0.84,109.94,80.55,0.22,2.15,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,6,5,5,1,1,1,1,1,1,0,0,0
HS_KH_kampot_23,23,Cambodia,Kampot,Teouk Chhou District,Kampong Kes,Kampot,3.1,20.1,2.91,1,0,1,1,0.585,0.594,37.2,1,4,1,5,0,5,1,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2.5,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,USD,"5,624.10",2017,1.28,1020499.375,1306239.2,250,320,232.26,0.68,83.33,77.42,0.21,2.15,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,2,mangrove,Suitability,7,5,5,1,1,0,0,0,0,0,0,0
HS_ID_binongko_54,54,Indonesia,Wakatobi,Binongko,Haka,Binongko,0.563,0.643,61.2,1,1,0,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3000000,3990000,222.22,295.5526,255.5595409,0.61,74.07,85.19,0.23,2.15,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,3,3,,,,,,,,,
HS_ID_tomia_19,19,Indonesia,Wakatobi,Tomia,Timu,Tomia,0.223,0.446,29.9,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Traditiol Boat,0,1,1,2,2,"Fishing net, Fish Trap",0,0,1,1,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3000000,3990000,222.22,295.5526,255.5595409,0.61,92.59,106.48,0.29,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,3,3,,,,,,,,,
HS_ID_binongko_15,15,Indonesia,Wakatobi,Binongko,Makoro,Binongko,0.069,0.264,45.8,1,1,0,2,0.685,0.718,3.6,1,3,4,7,5,7,1,3,1.5,5.5,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3.5,1,1,2,"Traditiol Boat, Motorboat",1,1,1,1,1,Fishing net,0,0,0,1,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,48.49,55.76,0.15,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Empty,7,6,6,,,,,,,,,
HS_ID_binongko_16,16,Indonesia,Wakatobi,Binongko,Taipabu,Binongko,0.075,0.275,45.9,1,1,0,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,"Traditiol Boat, Motorboat",1,1,0,0,0,,1,0,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,88.89,102.22,0.28,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Empty,7,5,5,,,,,,,,,
HS_ID_binongko_36,36,Indonesia,Wakatobi,Binongko,Oihu,Binongko,0.122,0.235,59,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0.5,3,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,111.11,127.78,0.35,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,5,5,,,,,,,,,
HS_ID_binongko_48,48,Indonesia,Wakatobi,Binongko,Waloindi,Binongko,0.036,0.135,62.6,1,1,0,2,0.685,0.718,3.6,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,"Traditiol Boat, Motorboat",1,1,0,0,0,,1,0,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,177.78,204.45,0.56,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,7,7,,,,,,,,,
HS_ID_binongko_55,55,Indonesia,Wakatobi,Binongko,Haka,Binongko,0.563,0.643,61.2,1,1,0,2,0.685,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,98.77,113.58,0.31,2.15,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,4,4,,,,,,,,,
HS_ID_selayar_127,127,Indonesia,Selayar,Selayar,Laiyolo,Selayar,0.607,1.15,0.353,1,1,1,2,0.66,0.718,3.6,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,177.78,204.45,0.56,2.15,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,4,8,7,1,0,0,1,1,0,0,0,0
HS_ID_tomia_1,1,Indonesia,Wakatobi,Tomia,Kel. Onemai,Tomia,0.2,0.65,17.4,1,1,0,2,0.685,0.718,3.6,1,2,2,4,2,6,1,1.5,0.6,3.1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,2,"Traditiol Boat, Motorboat",1,1,0,0,0,,1,0,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,86.02,98.93,0.27,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,6,6,,,,,,,,,
HS_ID_tomia_13,13,Indonesia,Wakatobi,Tomia,Kulati,Tomia,0.483,0.704,26.5,1,1,0,2,0.685,0.718,3.6,1,1,1,2,6,8,1,0.5,1.8,3.3,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0.666666667,2,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,80.81,92.93,0.25,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,coral reef,Reliability,7,5,5,,,,,,,,,
HS_ID_tomia_20,20,Indonesia,Wakatobi,Tomia,Timu,Tomia,0.223,0.446,29.9,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2015,1.33,3600000,4788000,266.67,354.6711,306.6714491,0.73,111.11,127.78,0.35,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,3,3,,,,,,,,,
HS_TZ_zanzibar_41,41,Tanzania,Zanzibar,Unguja North,Kidoti,Zanzibar,0.742,2.27,1.28,1,1,1,2,0.56,0.529,55.4,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.666666667,2,1,1,Traditiol Boat,0,1,1,1,1,Fishing net  ,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,960000,1228800,422.16,540.3648,309.318834,1.16,156.36,114.56,0.31,2.15,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,4,6,5,1,1,0,0,1,1,0,0,0
HS_TZ_zanzibar_42,42,Tanzania,Zanzibar,Unguja North,Kidoti,Zanzibar,0.742,2.27,1.28,1,1,1,2,0.56,0.529,55.4,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,1,1,1,Fishing net  ,0,0,0,1,0,1,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,960000,1228800,422.16,540.3648,309.318834,1.16,156.36,114.56,0.31,2.15,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,6,2,2,,,,,,,,,
HS_ID_kaledupa_104,104,Indonesia,Wakatobi,Kaledupa,Sombano,Kaledupa,0.11,1.16,2.33,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,111.11,131.62,0.36,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,6,6,1,1,0,1,1,0,0,0,0
HS_KH_kampot_6,6,Cambodia,Kampot,Teouk Chhou District,Kampong Nung,Kampot,2.97,17.4,2.83,1,0,1,1,0.585,0.594,37.2,2,3,1,4,0,4,1,1.5,0,2.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,,0,0,1,2,1,"Push net, Crab trap",0,0,1,0,1,1,0,1,0,Livelihood security,0,USD,"5,624.10",2017,1.28,3061498.125,3918717.6,750,960,696.7723902,2.05,300.00,278.71,0.76,2.15,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,2,mangrove,Empty,6,6,6,1,1,0,0,1,0,0,0,0
HS_ID_wangiwangi_88,88,Indonesia,Wakatobi,Wangiwangi,Wandoka Selatan,WangiWangi,0.067,0.625,14.1,1,1,0,2,0.685,0.718,3.6,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,1,2,2,"Fishing net, Lift Net",0,1,0,1,0,3,0,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,8400000,11172000,622.22,827.5526,715.5667145,1.7,230.45,265.02,0.73,2.15,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,2,deep water,Empty,7,6,6,1,1,0,1,1,1,0,0,0
HS_ID_kaledupa_147,147,Indonesia,Wakatobi,Kaledupa,Balasu,Kaledupa,0.497,1.83,0.395,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,148.15,175.50,0.48,2.15,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,7,6,6,0,1,1,1,1,1,0,0,0
HS_ID_kaledupa_196,196,Indonesia,Wakatobi,Kaledupa,Tanomeha,Kaledupa,0.62,2.51,0.498,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,1,2,2,"Fishing net, Fish Trap",0,0,1,1,0,3,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,111.11,131.62,0.36,2.15,1,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,2,seagrass,Empty,7,6,6,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_204,204,Indonesia,Wakatobi,Kaledupa,Kalimas,Kaledupa,0.741,1.93,0.365,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,148.15,175.50,0.48,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,7,7,1,0,0,1,1,0,0,0,0
HS_ID_kaledupa_208,208,Indonesia,Wakatobi,Kaledupa,Kalimas,Kaledupa,0.741,1.93,0.365,1,1,1,2,0.685,0.718,3.6,1,1,1,2,1,3,1,0.5,0.3,1.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,Food security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,148.15,175.50,0.48,2.15,1,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,7,4,4,1,1,0,1,1,0,0,0,0
HS_ID_binongko_66,66,Indonesia,Wakatobi,Binongko,La Gongga,Binongko,0.193,0.475,74.2,1,1,0,2,0.685,0.718,3.6,1,2,2,4,2,6,1,1.5,0.6,3.1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,0,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,9000000,11970000,666.67,886.6711,766.6786227,1.83,215.05,247.32,0.68,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,deep water,Reliability,,,,1,1,0,1,1,0,0,0,0
HS_ID_kaledupa_22,22,Indonesia,Wakatobi,Kaledupa,Peropa,Kaledupa,0.214,0.521,0.371,1,1,1,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,1,1,1,Fish fence,0,1,0,0,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,88.89,105.30,0.29,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Empty,7,6,6,0,1,1,1,1,1,0,0,0
HS_ID_kaledupa_26,26,Indonesia,Wakatobi,Kaledupa,Peropa,Kaledupa,0.214,0.521,0.371,1,1,1,2,0.685,0.718,3.6,1,1,1,2,0,2,1,0.5,0,1.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,177.78,210.60,0.58,2.15,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,coral reef,Empty,7,3,3,1,0,0,0,1,0,0,0,0
HS_ID_wangiwangi_115,115,Indonesia,Wakatobi,Wangiwangi,Tindoi,WangiWangi,0.09,0.213,11.8,1,1,0,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,9000000,11970000,666.67,886.6711,766.6786227,1.83,222.22,255.56,0.70,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,7,6,6,0,1,0,0,1,0,0,0,0
HS_ID_wangiwangi_127,127,Indonesia,Wakatobi,Wangiwangi,Kabita,WangiWangi,0.263,0.34,0.533,1,1,1,2,0.685,0.718,3.6,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,Motorboat,1,0,0,0,0,,1,0,0,0,0,1,0,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,9000000,11970000,666.67,886.6711,766.6786227,1.83,317.46,365.09,1.00,2.15,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,6,6,1,1,0,0,1,0,0,0,0
HS_ID_kaledupa_44,44,Indonesia,Wakatobi,Kaledupa,Sandi,Kaledupa,0.81,1.88,0.528,1,1,1,2,0.685,0.718,3.6,1,2,3,5,3,8,1,2,0.9,3.9,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2.5,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,68.38,81.00,0.22,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Accessability,7,2,2,0,1,0,1,1,1,0,0,0
HS_ID_kaledupa_45,45,Indonesia,Wakatobi,Kaledupa,Sandi,Kaledupa,0.81,1.88,0.528,1,1,1,2,0.685,0.718,3.6,1,1,2,3,1,3,1,1,0.3,2.3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1.5,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,115.94,137.35,0.38,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Suitability,7,3,3,1,1,0,1,1,1,0,0,0
HS_ID_kaledupa_48,48,Indonesia,Wakatobi,Kaledupa,Sandi,Kaledupa,0.81,1.88,0.528,1,1,1,2,0.685,0.718,3.6,2,3,1,4,1,5,1,1.5,0.3,2.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,Traditiol Boat,0,1,1,1,1,Fishing net,0,0,0,1,0,2,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,95.24,112.82,0.31,2.15,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,seagrass,Reliability,7,3,3,1,0,1,1,1,1,0,0,0
HS_ID_binongko_56,56,Indonesia,Wakatobi,Binongko,Sowa,Binongko,0.109,0.211,52.2,1,1,0,2,0.685,0.718,3.6,3,3,3,6,7,13,1,2.5,2.1,5.6,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,1,Motorboat,1,0,1,1,1,Fishing net,0,0,0,1,0,2,1,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,9600000,12768000,711.11,945.7763,817.7905308,1.95,126.98,146.03,0.40,2.15,1,0,0,0,1,2,0,1,0,1,1,0,0,0,1,0,2,coral reef,Empty,7,5,5,1,0,0,1,1,0,0,0,0
HS_ID_wangiwangi_160,160,Indonesia,Wakatobi,Wangiwangi,Wungka,WangiWangi,6.64,7.13,11.5,1,1,0,2,0.685,0.718,3.6,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.666666667,2,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,9600000,12768000,711.11,945.7763,817.7905308,1.95,237.04,272.60,0.75,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Reliability,7,7,7,1,0,0,0,1,0,0,0,0
HS_ID_kaledupa_72,72,Indonesia,Wakatobi,Kaledupa,Ollo Selatan,Kaledupa,0.105,0.921,0.892,1,1,1,2,0.685,0.718,3.6,1,2,3,5,3,8,1,2,0.9,3.9,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,68.38,81.00,0.22,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no marine resources,Suitability,7,5,5,1,0,0,0,1,0,0,0,0
HS_ID_binongko_41,41,Indonesia,Wakatobi,Binongko,Jaya Makmur,Binongko,0.14,0.46,52.8,1,1,0,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,0,1,0,Livelihood security,0,IDR,"15,612.80",2015,1.33,12000000,15960000,888.89,1182.2237,1022.238164,2.44,370.37,425.93,1.17,2.15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,seagrass,Empty,7,6,6,1,0,0,0,1,0,0,0,0
HS_ID_kaledupa_99,99,Indonesia,Wakatobi,Kaledupa,Sombano,Kaledupa,0.11,1.16,2.33,1,1,1,2,0.685,0.718,3.6,1,1,1,2,3,5,1,0.5,0.9,2.4,0,0,3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0.4,4,1,1,Traditiol Boat,0,1,0,0,0,,1,0,0,0,0,1,1,1,1,Food & livelihood security,0,IDR,"15,612.80",2012,1.37,3600000,4932000,266.67,365.3379,315.8946505,0.73,111.11,131.62,0.36,2.15,1,1,0,0,0,2,1,1,0,1,0,0,0,1,0,0,2,seagrass,Reliability,7,7,7,1,0,0,0,1,0,0,0,0
HS_TZ_zanzibar_102,102,Tanzania,Zanzibar,Unguja North,Nungwi,Zanzibar,0.351,0.904,6.84,1,1,1,2,0.56,0.529,55.4,1,2,2,4,0,4,1,1.5,0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,1,1,Traditiol Boat,0,1,1,1,0,Handline,0,0,0,0,1,1,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,1000000,1280000,439.75,562.88,322.2071188,1.2,175.90,128.88,0.35,2.15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,other substrate,Empty,7,5,5,0,1,0,0,1,0,0,0,0
HS_TZ_zanzibar_103,103,Tanzania,Zanzibar,Unguja North,Nungwi,Zanzibar,0.351,0.904,6.84,1,1,1,2,0.56,0.529,55.4,1,1,1,2,4,6,1,0.5,1.2,2.7,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,0,0,1,1,0,Other fishing gear,0,0,0,0,1,0,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,1000000,1280000,439.75,562.88,322.2071188,1.2,162.87,119.34,0.33,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,other substrate,Empty,7,4,4,0,1,0,0,1,0,0,0,0
HS_TZ_zanzibar_34,34,Tanzania,Zanzibar,Unguja South,Unguga Ukuu,Zanzibar,1.41,5.71,1.05,1,1,1,2,0.612,0.529,55.4,1,1,4,5,0,5,1,2,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1.25,3,0,0,,0,0,0,0,0,,1,0,0,0,0,0,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,1000000,1280000,439.75,562.88,322.2071188,1.2,146.58,107.40,0.29,2.15,0,1,0,1,1,3,0,1,1,0,0,0,0,0,0,0,1,seagrass,Empty,7,7,7,1,0,0,1,1,0,0,0,0
HS_TZ_zanzibar_49,49,Tanzania,Zanzibar,Unguja North,Kidoti,Zanzibar,0.742,2.27,1.28,1,1,1,2,0.56,0.529,55.4,1,1,1,2,2,4,1,0.5,0.6,2.1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,1,1,0,Handline,0,0,0,0,1,0,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,1000000,1280000,439.75,562.88,322.2071188,1.2,209.40,153.43,0.42,2.15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,coral reef,Empty,6,5,5,1,1,0,1,1,0,0,0,0
HS_TZ_zanzibar_56,56,Tanzania,Zanzibar,Unguja North,Kidoti,Zanzibar,0.742,2.27,1.28,1,1,1,2,0.56,0.529,55.4,1,1,1,2,5,7,1,0.5,1.5,3,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,,0,0,1,1,1,Fishing net  ,0,0,0,1,0,1,1,1,1,Food & livelihood security,0,TZS,"3,972.60",2017,1.28,1000000,1280000,439.75,562.88,322.2071188,1.2,146.58,107.40,0.29,2.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,other substrate,Reliability,7,5,5,1,0,0,1,1,0,0,0,0
